appId,date,dauReal,mauReal,predictionLoss,newinstalls,category,ratings,daily_ratings,reviews,daily_reviews
com.app.11502,2024-09-16,352188.0704225352,2199684.1690140846,1747.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-17,356820.3098591549,2208961.943661972,1747.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-18,361452.54929577466,2218239.7183098593,1751.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-19,366084.78873239434,2227517.4929577466,1765.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-20,370717.0281690141,2236795.267605634,1762.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-21,375349.2676056338,2246073.0422535213,1759.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-22,379981.5070422535,2255350.8169014086,1756.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-23,384613.74647887325,2264628.591549296,1753.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-24,389245.985915493,2273906.3661971833,1750.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-25,393878.22535211267,2283184.1408450706,1747.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-26,398510.4647887324,2292461.915492958,1761.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-27,403142.70422535215,2301739.6901408453,1746.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-28,407774.94366197183,2311017.464788732,1337.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-29,412407.1830985916,2320295.23943662,1310.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-09-30,417039.4225352113,2329573.014084507,1739.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-01,421671.661971831,2338850.7887323946,1734.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-02,426303.9014084507,2348128.5633802814,1739.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-03,430936.1408450704,2357406.3380281692,1754.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-04,435568.38028169016,2366684.112676056,1738.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-05,440200.61971830984,2375961.887323944,1338.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-06,444832.8591549296,2385239.6619718308,1311.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-07,449465.0985915493,2394517.436619718,1741.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.11502,2024-10-08,454097.338028169,2403795.2112676054,1550.5,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.13071,2024-09-08,458729.57746478874,2413072.9859154928,1360.0,50.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-09,463361.8169014085,2422350.76056338,1884.0,49.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-10,467994.05633802817,2431628.5352112674,1889.0,34.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-11,472626.2957746479,2440906.3098591547,1895.0,41.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-12,477258.53521126765,2450184.084507042,1892.0,40.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-13,481890.77464788733,2459461.8591549294,1890.0,41.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-14,486523.0140845071,2468739.6338028167,1380.0,42.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,0.0
com.app.13071,2024-09-15,491155.2535211268,2478017.408450704,1361.0,36.0,TRAVEL_AND_LOCAL,1682.0,0.0,930.0,1.0
com.app.13071,2024-09-16,495787.4929577465,2487295.1830985914,1857.0,34.0,TRAVEL_AND_LOCAL,1682.0,1.0,931.0,0.0
com.app.13071,2024-09-17,500419.7323943662,2496572.9577464787,1861.0,43.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-18,505051.9718309859,2505850.732394366,1865.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-19,509684.21126760566,2515128.5070422534,1858.0,39.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-20,514316.45070422534,2524406.2816901407,1863.0,34.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-21,518948.6901408451,2533684.056338028,1380.0,38.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-22,523580.9295774648,2542961.8309859154,1361.0,38.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-23,528213.1690140845,2552239.6056338027,1857.0,35.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-24,532845.4084507043,2561517.38028169,1861.0,38.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-25,537477.647887324,2570795.1549295774,1865.0,37.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-26,542109.8873239437,2580072.9295774647,1858.0,37.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-27,546742.1267605633,2589350.704225352,1863.0,56.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-28,551374.3661971831,2598628.4788732394,1380.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-29,556006.6056338028,2607906.2535211267,1361.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-09-30,560638.8450704226,2617184.028169014,1857.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-01,565271.0845070423,2626461.8028169014,1862.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-02,569903.323943662,2635739.5774647887,1866.0,37.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-03,574535.5633802817,2645017.352112676,1859.0,41.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-04,579167.8028169014,2654295.1267605633,1864.0,42.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-05,583800.0422535212,2663572.9014084507,1381.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-06,588432.2816901408,2672850.676056338,1362.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-07,593064.5211267606,2682128.4507042253,1858.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13071,2024-10-08,597696.7605633803,2691406.2253521127,13673.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.13421,2024-09-08,602329.0,2700684.0,25488.0,2780.0,FINANCE,473147.0,102.0,54324.0,8.0
com.app.13421,2024-09-09,965727.0,2702689.0,25959.0,2729.0,FINANCE,473249.0,143.0,54332.0,18.0
com.app.13421,2024-09-10,889453.0,2706152.0,23971.0,2693.0,FINANCE,473392.0,174.0,54350.0,19.0
com.app.13421,2024-09-11,873762.0,2709309.0,26451.0,2649.0,FINANCE,473566.0,187.0,54369.0,19.0
com.app.13421,2024-09-12,853743.0,2709554.0,26164.0,2597.0,FINANCE,473753.0,151.0,54388.0,15.0
com.app.13421,2024-09-13,846353.0,2710094.0,24600.0,2536.0,FINANCE,473904.0,138.0,54403.0,9.0
com.app.13421,2024-09-14,714608.0,2710651.0,25324.0,2464.0,FINANCE,474042.0,99.0,54412.0,19.0
com.app.13421,2024-09-15,594887.0,2711180.0,25896.0,3912.0,FINANCE,474141.0,71.0,54431.0,23.0
com.app.13421,2024-09-16,924783.0,2710901.0,25966.0,2797.0,FINANCE,474212.0,163.0,54454.0,17.0
com.app.13421,2024-09-17,845469.0,2711130.0,23708.0,2807.0,FINANCE,474375.0,247.0,54471.0,28.0
com.app.13421,2024-09-18,838163.0,2712438.0,26482.0,2823.0,FINANCE,474622.0,199.0,54499.0,22.0
com.app.13421,2024-09-19,839289.0,2713787.0,26460.0,2848.0,FINANCE,474821.0,174.0,54521.0,19.0
com.app.13421,2024-09-20,863992.0,2714096.0,25209.0,2884.0,FINANCE,474995.0,159.0,54540.0,13.0
com.app.13421,2024-09-21,704471.0,2714648.0,25623.0,4028.0,FINANCE,475154.0,121.0,54553.0,23.0
com.app.13421,2024-09-22,582286.0,2715583.0,26018.0,3755.0,FINANCE,475275.0,103.0,54576.0,28.0
com.app.13421,2024-09-23,905304.0,2716947.0,26511.0,3135.0,FINANCE,475378.0,170.0,54604.0,19.0
com.app.13421,2024-09-24,827728.0,2718158.0,23617.0,3183.0,FINANCE,475548.0,144.0,54623.0,23.0
com.app.13421,2024-09-25,835431.0,2720684.0,26154.0,3237.0,FINANCE,475692.0,224.0,54646.0,24.0
com.app.13421,2024-09-26,830940.0,2723343.0,26207.0,3296.0,FINANCE,475916.0,191.0,54670.0,22.0
com.app.13421,2024-09-27,824060.0,2722783.0,24520.0,3360.0,FINANCE,476107.0,138.0,54692.0,20.0
com.app.13421,2024-09-28,683134.0,2723183.0,24637.0,3428.0,FINANCE,476245.0,120.0,54712.0,9.0
com.app.13421,2024-09-29,564711.0,2723179.0,24886.0,3342.0,FINANCE,476365.0,61.0,54721.0,23.0
com.app.13421,2024-09-30,901047.0,2724494.0,26279.0,3283.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-01,820282.0,2725409.0,24844.0,3304.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-02,719000.25,2391909.0,27399.0,3321.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-03,617718.5,2058409.0,26611.0,3333.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-04,516436.75,1724909.0,24779.0,3339.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-05,415155.0,1391409.0,25092.0,3336.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-06,313873.25,1057909.0,25008.0,3323.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-07,212591.5,724409.0,27281.0,3320.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13421,2024-10-08,111309.75,390909.0,14255.5,3325.0,FINANCE,476426.0,0.0,54744.0,0.0
com.app.13655,2024-09-08,10028.0,57409.0,1230.0,188.0,FINANCE,62688.0,-1.0,26432.0,-2.0
com.app.13655,2024-09-09,16876.0,57039.0,1281.0,96.0,FINANCE,62687.0,-2.0,26430.0,0.0
com.app.13655,2024-09-10,16477.0,56707.0,1266.0,169.0,FINANCE,62685.0,2.0,26430.0,3.0
com.app.13655,2024-09-11,15332.0,56394.0,1293.0,229.0,FINANCE,62687.0,1.0,26433.0,1.0
com.app.13655,2024-09-12,14944.0,56246.0,1304.0,198.0,FINANCE,62688.0,1.0,26434.0,1.0
com.app.13655,2024-09-13,14680.0,56007.0,1302.0,139.0,FINANCE,62689.0,-1.0,26435.0,0.0
com.app.13655,2024-09-14,12340.0,55869.0,1218.0,252.0,FINANCE,62688.0,-1.0,26435.0,1.0
com.app.13655,2024-09-15,9453.0,55648.0,1218.0,136.0,FINANCE,62687.0,0.0,26436.0,-2.0
com.app.13655,2024-09-16,15590.0,55432.0,1276.0,106.0,FINANCE,62687.0,-2.0,26434.0,1.0
com.app.13655,2024-09-17,14768.0,55404.0,1262.0,133.0,FINANCE,62685.0,1.0,26435.0,-1.0
com.app.13655,2024-09-18,14608.0,55171.0,1281.0,126.0,FINANCE,62686.0,1.0,26434.0,0.0
com.app.13655,2024-09-19,14491.0,54924.0,1295.0,167.0,FINANCE,62687.0,-1.0,26434.0,0.0
com.app.13655,2024-09-20,15241.0,54894.0,1297.0,201.0,FINANCE,62686.0,-3.0,26434.0,0.0
com.app.13655,2024-09-21,12324.0,54798.0,1214.0,277.0,FINANCE,62683.0,-3.0,26434.0,1.0
com.app.13655,2024-09-22,9200.0,54620.0,1220.0,127.0,FINANCE,62680.0,-3.0,26435.0,0.0
com.app.13655,2024-09-23,15170.0,54622.0,1277.0,166.0,FINANCE,62677.0,-2.0,26435.0,1.0
com.app.13655,2024-09-24,16881.0,55224.0,1326.0,150.0,FINANCE,62675.0,4.0,26436.0,1.0
com.app.13655,2024-09-25,15879.0,55345.0,1299.0,31.0,FINANCE,62679.0,1.0,26437.0,-1.0
com.app.13655,2024-09-26,15024.0,55469.0,1302.0,284.0,FINANCE,62680.0,-1.0,26436.0,-1.0
com.app.13655,2024-09-27,14473.0,55555.0,1332.0,177.0,FINANCE,62679.0,-2.0,26435.0,-1.0
com.app.13655,2024-09-28,12006.0,55310.0,1211.0,167.0,FINANCE,62677.0,3.0,26434.0,3.0
com.app.13655,2024-09-29,8926.0,55476.0,1236.0,139.0,FINANCE,62680.0,-5.0,26437.0,-2.0
com.app.13655,2024-09-30,16132.0,56329.0,1302.0,191.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-01,15261.0,56706.0,1288.0,163.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-02,43498.94871794872,208852.4871794872,1371.0,228.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-03,71736.89743589744,360998.9743589744,1354.0,133.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-04,99974.84615384616,513145.46153846156,1318.0,171.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-05,128212.79487179487,665291.9487179487,1233.0,192.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-06,156450.7435897436,817438.435897436,1244.0,67.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-07,184688.6923076923,969584.9230769231,1289.0,176.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.13655,2024-10-08,212926.64102564103,1121731.4102564103,1299.0,145.0,FINANCE,62675.0,0.0,26435.0,0.0
com.app.14360,2024-09-08,241164.58974358975,1273877.8974358975,1309.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-09,269402.5384615385,1426024.3846153847,1770.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-10,297640.4871794872,1578170.871794872,1767.125,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-11,325878.4358974359,1730317.358974359,1764.25,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-12,354116.3846153846,1882463.8461538462,1761.375,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-13,382354.3333333334,2034610.3333333335,1758.5,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-14,410592.28205128206,2186756.8205128205,1755.625,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-15,438830.23076923075,2338903.307692308,1752.75,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-16,467068.1794871795,2491049.794871795,1749.875,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-17,495306.12820512825,2643196.282051282,1747.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-18,523544.07692307694,2795342.7692307695,1751.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-19,551782.0256410256,2947489.2564102565,1749.6923076923076,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-20,580019.9743589744,3099635.743589744,1748.3846153846155,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-21,608257.9230769231,3251782.230769231,1747.076923076923,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-22,636495.8717948718,3403928.717948718,1745.7692307692307,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-23,664733.8205128205,3556075.2051282055,1744.4615384615386,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-24,692971.7692307692,3708221.6923076925,1743.1538461538462,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-25,721209.717948718,3860368.1794871795,1741.8461538461538,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-26,749447.6666666667,4012514.666666667,1740.5384615384614,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-27,777685.6153846154,4164661.153846154,1739.2307692307693,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-28,805923.5641025641,4316807.641025641,1737.923076923077,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-29,834161.5128205129,4468954.128205128,1736.6153846153845,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-09-30,862399.4615384615,4621100.615384616,1735.3076923076924,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-01,890637.4102564103,4773247.102564103,1734.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-02,918875.358974359,4925393.58974359,1739.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-03,947113.3076923077,5077540.076923077,1754.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-04,975351.2564102565,5229686.564102564,1738.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-05,1003589.2051282051,5381833.051282052,1338.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-06,1031827.1538461539,5533979.538461539,1311.0,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-07,1060065.1025641025,5686126.025641026,13157.333333333334,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14360,2024-10-08,1088303.0512820513,5838272.512820513,25003.666666666668,0.0,NO_CATEGORY,0.0,0.0,0.0,0.0
com.app.14509,2024-09-08,1116541.0,5990419.0,36850.0,17207.0,FINANCE,1418200.0,250.0,615947.0,113.0
com.app.14509,2024-09-09,1507641.0,5991220.0,43157.0,15123.0,FINANCE,1418450.0,599.0,616060.0,115.0
com.app.14509,2024-09-10,1523440.0,5990897.0,43364.0,17022.0,FINANCE,1419049.0,510.0,616175.0,102.0
com.app.14509,2024-09-11,1430570.0,5990826.0,41735.0,14269.0,FINANCE,1419559.0,378.0,616277.0,81.0
com.app.14509,2024-09-12,1428573.0,5985409.0,39749.0,6433.0,FINANCE,1419937.0,370.0,616358.0,106.0
com.app.14509,2024-09-13,1437967.0,5985156.0,34941.0,24256.0,FINANCE,1420307.0,355.0,616464.0,82.0
com.app.14509,2024-09-14,1248446.0,5983121.0,32678.0,11793.0,FINANCE,1420662.0,267.0,616546.0,39.0
com.app.14509,2024-09-15,1076281.0,5984272.0,32801.0,13311.0,FINANCE,1420929.0,150.0,616585.0,69.0
com.app.14509,2024-09-16,1390572.0,5983489.0,42924.0,11451.0,FINANCE,1421079.0,314.0,616654.0,87.0
com.app.14509,2024-09-17,1346420.0,5972738.0,43365.0,11949.0,FINANCE,1421393.0,405.0,616741.0,91.0
com.app.14509,2024-09-18,1360329.0,5968894.0,39535.0,19616.0,FINANCE,1421798.0,337.0,616832.0,74.0
com.app.14509,2024-09-19,1339363.0,5950057.0,39636.0,21608.0,FINANCE,1422135.0,298.0,616906.0,127.0
com.app.14509,2024-09-20,1484674.0,5938883.0,44387.0,4975.0,FINANCE,1422433.0,483.0,617033.0,108.0
com.app.14509,2024-09-21,1340250.0,5928120.0,36588.0,19694.0,FINANCE,1422916.0,340.0,617141.0,59.0
com.app.14509,2024-09-22,1107226.0,5921975.0,35277.0,12744.0,FINANCE,1423256.0,201.0,617200.0,89.0
com.app.14509,2024-09-23,1448169.0,5921826.0,36202.0,12394.0,FINANCE,1423457.0,394.0,617289.0,98.0
com.app.14509,2024-09-24,1423316.0,5925714.0,40544.0,15125.0,FINANCE,1423851.0,338.0,617387.0,94.0
com.app.14509,2024-09-25,1391967.0,5927279.0,41294.0,16977.0,FINANCE,1424189.0,373.0,617481.0,137.0
com.app.14509,2024-09-26,1387937.0,5930034.0,46005.0,22119.0,FINANCE,1424562.0,385.0,617618.0,133.0
com.app.14509,2024-09-27,1336353.0,5925134.0,36533.0,11343.0,FINANCE,1424947.0,431.0,617751.0,114.0
com.app.14509,2024-09-28,1283814.0,5940440.0,34113.0,12290.0,FINANCE,1425378.0,280.0,617865.0,190.0
com.app.14509,2024-09-29,1228265.0,5961134.0,45282.0,17349.0,FINANCE,1425658.0,381.0,618055.0,115.0
com.app.14509,2024-09-30,1440613.0,5979650.0,46423.0,17646.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-01,1444585.0,5992402.0,48935.0,15087.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-02,1426172.342857143,5926517.257142857,44785.0,21492.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-03,1407759.6857142858,5860632.514285714,52188.0,18796.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-04,1389347.0285714285,5794747.771428571,41598.0,22421.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-05,1370934.3714285714,5728863.028571429,45189.0,7965.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-06,1352521.7142857143,5662978.285714285,43878.0,15257.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-07,1334109.0571428572,5597093.542857143,50925.0,19476.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14509,2024-10-08,1315696.4,5531208.8,25963.5,10691.0,FINANCE,1426039.0,0.0,618170.0,0.0
com.app.14811,2024-09-08,1297283.7428571428,5465324.057142857,1002.0,231.0,FINANCE,8826.0,1.0,4919.0,2.0
