appId,date,dauReal,mauReal,predictionLoss,newinstalls,ratings,daily_ratings,reviews,daily_reviews,dia_de_trabalho,sin_semana,cos_semana,sin_trimestre,cos_trimestre,sin_ano,cos_ano,sin_meia_decada,cos_meia_decada,dauReal_media_3,dauReal_dp_3,mauReal_media_3,mauReal_dp_3,newinstalls_media_3,newinstalls_dp_3,ratings_media_3,ratings_dp_3,reviews_media_3,reviews_dp_3,dauReal_media_7,dauReal_dp_7,mauReal_media_7,mauReal_dp_7,newinstalls_media_7,newinstalls_dp_7,ratings_media_7,ratings_dp_7,reviews_media_7,reviews_dp_7,anterior_dauReal,proximo_dauReal,category_BUSINESS,category_FINANCE,category_FOOD_AND_DRINK,category_NO_CATEGORY,category_OTHERS,category_SHOPPING,category_TRAVEL_AND_LOCAL,cod_appId
com.app.18251,2024-09-09,79649.0,351902.0,2536.0,535.0,97478.0,117.0,18448.0,22.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,65018.0,20691.358631080755,351888.0,19.79898987322333,537.0,2.8284271247461903,97450.5,38.890872965260115,18437.0,15.556349186104045,65018.0,20691.358631080755,351888.0,19.79898987322333,537.0,2.8284271247461903,97450.5,38.890872965260115,18437.0,15.556349186104045,50387.0,79026.0,False,True,False,False,False,False,False,14
com.app.18664,2024-09-09,15879.0,120870.0,2450.0,575.0,9622.0,19.0,1752.0,4.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,12671.0,4536.797108092889,120562.5,434.8706704297267,582.0,9.899494936611665,9619.5,3.5355339059327378,1749.5,3.5355339059327378,12671.0,4536.797108092889,120562.5,434.8706704297267,582.0,9.899494936611665,9619.5,3.5355339059327378,1749.5,3.5355339059327378,9463.0,15008.0,False,True,False,False,False,False,False,15
com.app.18711,2024-09-09,107240.0,518172.0,2019.0,1321.0,63297.0,38.0,16773.0,13.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,104064.5,4490.835167315763,518467.0,417.19300090006305,1333.0,16.97056274847714,63283.5,19.091883092036785,16768.0,7.0710678118654755,104064.5,4490.835167315763,518467.0,417.19300090006305,1333.0,16.97056274847714,63283.5,19.091883092036785,16768.0,7.0710678118654755,100889.0,106566.0,True,False,False,False,False,False,False,16
com.app.19544,2024-09-09,85371.30769230769,386454.6153846154,122867.0,47537.0,1179532.0,758.0,636542.0,471.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,86764.34615384616,1970.053885215053,392607.358974359,8701.293430419533,37940.0,13572.207558094593,1179243.5,408.0006127446379,636370.0,243.24473272817235,86764.34615384616,1970.053885215053,392607.358974359,8701.293430419533,37940.0,13572.207558094593,1179243.5,408.0006127446379,636370.0,243.24473272817235,88157.38461538462,82585.23076923078,False,False,False,False,False,True,False,17
com.app.19637,2024-09-09,1782.0,17284.0,6938.0,0.0,7192.0,8.0,2227.0,1.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,1785.5,4.949747468305833,17287.0,4.242640687119285,0.0,0.0,7187.5,6.363961030678928,2227.0,0.0,1785.5,4.949747468305833,17287.0,4.242640687119285,0.0,0.0,7187.5,6.363961030678928,2227.0,0.0,1789.0,1696.0,False,False,False,False,True,False,False,18
com.app.19772,2024-09-09,451067.0,879447.0,5109.0,1110.0,233819.0,216.0,57594.0,8.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,313638.0,194353.9556633721,879242.5,289.20667350529794,967.5,201.52543263816605,233798.5,28.991378028648448,57592.0,2.8284271247461903,313638.0,194353.9556633721,879242.5,289.20667350529794,967.5,201.52543263816605,233798.5,28.991378028648448,57592.0,2.8284271247461903,176209.0,455971.0,False,True,False,False,False,False,False,19
com.app.19821,2024-09-09,384487.0,4150057.0,26225.0,12466.0,805175.0,11.0,280832.0,6.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,455267.0,100098.03594476767,4153714.5,5172.486104379595,16901.0,6272.037149124677,805173.0,2.8284271247461903,280825.5,9.192388155425117,455267.0,100098.03594476767,4153714.5,5172.486104379595,16901.0,6272.037149124677,805173.0,2.8284271247461903,280825.5,9.192388155425117,526047.0,385505.0,False,False,True,False,False,False,False,20
com.app.19872,2024-09-09,89758.0,289656.0,1703.0,514.0,52872.0,7.0,5990.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,77652.5,17119.762279307502,289719.0,89.09545442950498,398.0,164.04877323527901,52870.0,2.8284271247461903,5990.0,0.0,77652.5,17119.762279307502,289719.0,89.09545442950498,398.0,164.04877323527901,52870.0,2.8284271247461903,5990.0,0.0,65547.0,86548.0,False,False,False,False,True,False,False,21
com.app.20103,2024-09-09,67654.09090909091,292396.0227272727,1770.0,125.0,1538.0,0.0,1150.0,1.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,67838.5303030303,260.83669234496244,292276.13257575757,169.55027826767258,125.0,0.0,1538.0,0.0,1150.0,0.0,67838.5303030303,260.83669234496244,292276.13257575757,169.55027826767258,125.0,0.0,1538.0,0.0,1150.0,0.0,68022.9696969697,67285.21212121213,False,True,False,False,False,False,False,22
com.app.20651,2024-09-09,56218.84848484848,299829.2121212121,1619.0,43.0,116.0,1.0,44.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,56403.28787878787,260.836692344965,299709.32196969696,169.55027826767258,36.0,9.899494936611665,116.0,0.0,44.0,0.0,56403.28787878787,260.836692344965,299709.32196969696,169.55027826767258,36.0,9.899494936611665,116.0,0.0,44.0,0.0,56587.72727272727,55849.969696969696,False,False,False,False,True,False,False,23
com.app.20657,2024-09-09,44783.606060606064,307262.4015151515,1767.0,183.0,7915.0,0.0,1322.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,44968.045454545456,260.83669234496244,307142.51136363635,169.55027826767258,183.0,0.0,7915.0,0.0,1322.0,0.0,44968.045454545456,260.83669234496244,307142.51136363635,169.55027826767258,183.0,0.0,7915.0,0.0,1322.0,0.0,45152.48484848485,44414.72727272727,False,False,False,False,True,False,False,24
com.app.21027,2024-09-09,33348.36363636364,314695.5909090909,4762.0,1350.0,67230.0,33.0,5827.0,4.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,33532.80303030303,260.83669234496244,314575.70075757575,169.55027826767258,932.5,590.4341622907672,67221.5,12.020815280171307,5824.5,3.5355339059327378,33532.80303030303,260.83669234496244,314575.70075757575,169.55027826767258,932.5,590.4341622907672,67221.5,12.020815280171307,5824.5,3.5355339059327378,33717.242424242424,32979.48484848485,True,False,False,False,False,False,False,25
com.app.21397,2024-09-09,23013.0,318447.0,9410.0,2460.0,131551.0,1.0,49275.0,2.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,22647.5,516.8950570473662,320168.0,2433.8615408440965,1670.0,1117.228714274745,131550.5,0.7071067811865476,49275.0,0.0,22647.5,516.8950570473662,320168.0,2433.8615408440965,1670.0,1117.228714274745,131550.5,0.7071067811865476,49275.0,0.0,22282.0,29658.0,False,False,False,False,True,False,False,26
com.app.21603,2024-09-09,85283.0,846107.0,5181.0,3234.0,79330.0,91.0,20688.0,7.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,75040.0,14485.789519387612,845729.5,533.8656197958434,3250.0,22.627416997969522,79308.5,30.405591591021544,20682.5,7.7781745930520225,75040.0,14485.789519387612,845729.5,533.8656197958434,3250.0,22.627416997969522,79308.5,30.405591591021544,20682.5,7.7781745930520225,64797.0,93463.0,False,True,False,False,False,False,False,27
com.app.21605,2024-09-09,18821.0,180016.0,6586.0,266.0,15863.0,1.0,2011.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,18117.0,995.6063479106589,180277.5,369.81684656056433,278.0,16.97056274847714,15862.5,0.7071067811865476,2011.0,0.0,18117.0,995.6063479106589,180277.5,369.81684656056433,278.0,16.97056274847714,15862.5,0.7071067811865476,2011.0,0.0,17413.0,20642.0,False,False,False,False,False,True,False,28
com.app.22262,2024-09-09,106523.0,622120.0,1903.0,3264.0,102306.0,39.0,20321.0,13.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,99349.0,10145.568096464584,621044.0,1521.6937931134503,3997.5,1037.3256480006653,102290.5,21.920310216782973,20319.5,2.1213203435596424,99349.0,10145.568096464584,621044.0,1521.6937931134503,3997.5,1037.3256480006653,102290.5,21.920310216782973,20319.5,2.1213203435596424,92175.0,115565.0,False,True,False,False,False,False,False,29
com.app.23000,2024-09-09,92261.76923076923,568077.3846153846,1884.0,1.0,55.0,1.0,21.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,93058.44871794872,1126.6749356336695,572729.641025641,6579.28411102178,1.0,0.0,55.0,0.0,21.0,0.0,93058.44871794872,1126.6749356336695,572729.641025641,6579.28411102178,1.0,0.0,55.0,0.0,21.0,0.0,93855.1282051282,90668.41025641024,False,False,False,False,True,False,False,30
com.app.23207,2024-09-09,31309.0,289630.0,7500.0,1588.0,113321.0,19.0,28419.0,2.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,37885.0,9299.868386165474,289286.0,486.4894654563447,1119.5,662.559053971795,113312.0,12.727922061357855,28417.5,2.1213203435596424,37885.0,9299.868386165474,289286.0,486.4894654563447,1119.5,662.559053971795,113312.0,12.727922061357855,28417.5,2.1213203435596424,44461.0,33354.0,False,False,True,False,False,False,False,31
com.app.23305,2024-09-09,6457668.0,27342393.0,129125.0,30169.0,2691842.0,706.0,1197344.0,320.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,6074704.5,541592.1755938688,27330996.5,16117.084863584978,30995.0,1168.1404025201766,2691543.0,422.8498551495554,1197186.0,223.44574285494903,6074704.5,541592.1755938688,27330996.5,16117.084863584978,30995.0,1168.1404025201766,2691543.0,422.8498551495554,1197186.0,223.44574285494903,5691741.0,6275265.0,False,False,False,False,True,False,False,32
com.app.24343,2024-09-09,14649.0,184330.0,3525.0,1177.0,16903.0,3.0,4691.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,14500.0,210.71782079359116,183997.0,470.93311627024065,927.0,353.5533905932738,16898.0,7.0710678118654755,4691.0,0.0,14500.0,210.71782079359116,183997.0,470.93311627024065,927.0,353.5533905932738,16898.0,7.0710678118654755,4691.0,0.0,14351.0,14102.0,False,False,False,False,False,False,True,33
com.app.24391,2024-09-09,5411.0,99951.0,6269.0,40.0,9900.0,9.0,1516.0,1.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,8706.0,4659.833688019348,100203.5,357.0889244992065,40.5,0.7071067811865476,9856.5,61.518289963229634,1515.5,0.7071067811865476,8706.0,4659.833688019348,100203.5,357.0889244992065,40.5,0.7071067811865476,9856.5,61.518289963229634,1515.5,0.7071067811865476,12001.0,10140.0,False,False,False,False,True,False,False,34
com.app.24438,2024-09-09,56124.0,543549.0,10710.0,3080.0,93699.0,71.0,34280.0,39.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,38017.5,25606.457867108445,543484.5,91.21677477306463,2998.5,115.25840533340725,93664.5,48.79036790187178,34269.5,14.849242404917497,38017.5,25606.457867108445,543484.5,91.21677477306463,2998.5,115.25840533340725,93664.5,48.79036790187178,34269.5,14.849242404917497,19911.0,54135.0,False,False,False,False,True,False,False,35
com.app.26790,2024-09-09,1311.0,26907.0,1770.0,0.0,0.0,0.0,0.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,1213.5,137.88582233137677,26999.5,130.8147545195113,0.0,0.0,0.0,0.0,0.0,0.0,1213.5,137.88582233137677,26999.5,130.8147545195113,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,1377.0,False,False,False,True,False,False,False,36
com.app.27567,2024-09-09,5705.0,92175.0,1650.0,797.0,2476.0,1.0,1725.0,1.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,5634.0,100.40916292848975,92454.0,394.5655839020935,775.0,31.11269837220809,2476.5,0.7071067811865476,1724.5,0.7071067811865476,5634.0,100.40916292848975,92454.0,394.5655839020935,775.0,31.11269837220809,2476.5,0.7071067811865476,1724.5,0.7071067811865476,5563.0,6106.0,False,False,False,False,False,False,True,37
com.app.28498,2024-09-09,202876.61538461535,2507935.5384615385,81456.0,23649.0,13235934.0,37.0,1469290.0,46.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,191929.19230769225,15481.994188420826,2373299.230769231,190404.49232629852,24811.0,1643.3161594775365,13235843.0,128.69343417595164,1469255.5,48.79036790187178,191929.19230769225,15481.994188420826,2373299.230769231,190404.49232629852,24811.0,1643.3161594775365,13235843.0,128.69343417595164,1469255.5,48.79036790187178,180981.7692307692,224771.46153846156,False,False,True,False,False,False,False,38
com.app.30329,2024-09-09,754922.0,10562880.0,68990.0,14645.0,1614172.0,277.0,206918.0,65.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,807322.0,74104.79066835018,10574497.0,16428.918954088243,15238.0,838.6286424872453,1613999.0,244.65894629054543,206888.5,41.71930009000631,807322.0,74104.79066835018,10574497.0,16428.918954088243,15238.0,838.6286424872453,1613999.0,244.65894629054543,206888.5,41.71930009000631,859722.0,783146.0,False,False,True,False,False,False,False,39
com.app.31097,2024-09-09,12209.0,139336.0,9616.0,1194.0,10714.0,19.0,4019.0,3.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,11971.5,335.87572106361006,139222.0,161.22034611053283,1546.0,497.80317395532944,10705.0,12.727922061357855,4016.0,4.242640687119285,11971.5,335.87572106361006,139222.0,161.22034611053283,1546.0,497.80317395532944,10705.0,12.727922061357855,4016.0,4.242640687119285,11734.0,10655.0,False,False,False,False,False,False,True,40
com.app.31153,2024-09-09,1960252.0,5475311.0,47524.0,13275.0,1204112.0,612.0,200470.0,65.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,1794739.5,234070.0222422769,5476058.5,1057.1246378738886,20088.0,9635.037000447897,1203909.0,287.0853531617383,200446.5,33.23401871576773,1794739.5,234070.0222422769,5476058.5,1057.1246378738886,20088.0,9635.037000447897,1203909.0,287.0853531617383,200446.5,33.23401871576773,1629227.0,1958348.0,False,True,False,False,False,False,False,41
com.app.31404,2024-09-09,10566.0,36777.0,1157.0,125.0,13929.0,35.0,7036.0,0.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,8999.5,2215.365545457453,36745.5,44.54772721475249,87.5,53.033008588991066,13921.0,11.313708498984761,7036.0,0.0,8999.5,2215.365545457453,36745.5,44.54772721475249,87.5,53.033008588991066,13921.0,11.313708498984761,7036.0,0.0,7433.0,10247.0,False,True,False,False,False,False,False,42
com.app.31454,2024-09-09,5499.0,65835.0,1762.0,200.0,1240.0,1.0,764.0,1.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,3949.5,2191.3239148971106,66122.0,405.87929240107826,226.0,36.76955262170047,1240.0,0.0,763.5,0.7071067811865476,3949.5,2191.3239148971106,66122.0,405.87929240107826,226.0,36.76955262170047,1240.0,0.0,763.5,0.7071067811865476,2400.0,5468.0,False,False,False,False,True,False,False,43
com.app.31679,2024-09-09,247062.0,1059813.0,5646.0,1291.0,333110.0,146.0,142073.0,6.0,True,-0.43388373911752376,-0.9009688679024357,-0.998482233330215,0.05507476485565759,-0.9290634227504075,-0.3699204732199848,-0.3801365728480242,0.924930368180956,196723.5,71189.38940951804,1059038.0,1096.0155108391486,1047.5,344.36100243784864,333078.0,45.254833995939045,142073.5,0.7071067811865476,196723.5,71189.38940951804,1059038.0,1096.0155108391486,1047.5,344.36100243784864,333078.0,45.254833995939045,142073.5,0.7071067811865476,146385.0,234401.0,False,True,False,False,False,False,False,44
